云南频道,#genre#
CCTV-8电视剧,http://221.220.131.71:8012/rtp/239.3.1.175:8001$北京联通-组播7
CCTV-9纪录,http://221.220.131.71:8012/rtp/239.3.1.62:8112$北京联通-组播7
CCTV-10科教,http://221.220.131.71:8012/rtp/239.3.1.63:8116$北京联通-组播7
CCTV-11戏曲,http://221.220.131.71:8012/rtp/239.3.1.152:8120$北京联通-组播7
CCTV-12社会与法,http://221.220.131.71:8012/rtp/239.3.1.64:8124$北京联通-组播7
CCTV-13新闻,http://221.220.131.71:8012/rtp/239.3.1.124:8128$北京联通-组播7
CCTV-14少儿,http://221.220.131.71:8012/rtp/239.3.1.65:8132$北京联通-组播7
CCTV-15音乐,http://221.220.131.71:8012/rtp/239.3.1.153:8136$北京联通-组播7
CCTV-16奥林匹克,http://221.220.131.71:8012/rtp/239.3.1.184:8001$北京联通-组播7
CCTV-17农业农村,http://221.220.131.71:8012/rtp/239.3.1.151:8144$北京联通-组播7
湖南卫视,http://221.220.131.71:8012/rtp/239.3.1.132:8012$北京联通-组播7
东方卫视,http://221.220.131.71:8012/rtp/239.3.1.136:8032$北京联通-组播7
浙江卫视,http://221.220.131.71:8012/rtp/239.3.1.137:8036$北京联通-组播7
江苏卫视,http://221.220.131.71:8012/rtp/239.3.1.135:8028$北京联通-组播7
深圳卫视,http://221.220.131.71:8012/rtp/239.3.1.134:8020$北京联通-组播7
广东卫视,http://221.220.131.71:8012/rtp/239.3.1.142:8048$北京联通-组播7
安徽卫视,http://221.220.131.71:8012/rtp/239.3.1.211:8064$北京联通-组播7
天津卫视,http://221.220.131.71:8012/rtp/239.3.1.141:1234$北京联通-组播7
重庆卫视,http://221.220.131.71:8012/rtp/239.3.1.122:8160$北京联通-组播7
山东卫视,http://221.220.131.71:8012/rtp/239.3.1.209:8052$北京联通-组播7
河北卫视,http://221.220.131.71:8012/rtp/239.3.1.148:8072$北京联通-组播7
辽宁卫视,http://221.220.131.71:8012/rtp/239.3.1.210:8056$北京联通-组播7
湖北卫视,http://221.220.131.71:8012/rtp/239.3.1.138:8044$北京联通-组播7
吉林卫视,http://221.220.131.71:8012/rtp/239.3.1.240:8172$北京联通-组播7
贵州卫视,http://221.220.131.71:8012/rtp/239.3.1.149:8076$北京联通-组播7
东南卫视,http://221.220.131.71:8012/rtp/239.3.1.156:8148$北京联通-组播7
江西卫视,http://221.220.131.71:8012/rtp/239.3.1.123:8164$北京联通-组播7
海南卫视,http://221.220.131.71:8012/rtp/239.3.1.45:8304$北京联通-组播7
黑龙江卫视,http://221.220.131.71:8012/rtp/239.3.1.133:8016$北京联通-组播7
云南卫视,http://221.220.131.71:8012/rtp/239.3.1.26:8108$北京联通-组播7
四川卫视,http://221.220.131.71:8012/rtp/239.3.1.29:8288$北京联通-组播7
宁夏卫视,http://221.220.131.71:8012/rtp/239.3.1.46:8124$北京联通-组播7
山西卫视,http://221.220.131.71:8012/rtp/239.3.1.42:8172$北京联通-组播7
广西卫视,http://221.220.131.71:8012/rtp/239.3.1.39:8300$北京联通-组播7
新疆卫视,http://221.220.131.71:8012/rtp/239.3.1.48:8160$北京联通-组播7
河南卫视,http://221.220.131.71:8012/rtp/239.3.1.27:8128$北京联通-组播7
甘肃卫视,http://221.220.131.71:8012/rtp/239.3.1.49:8188$北京联通-组播7
西藏卫视,http://221.220.131.71:8012/rtp/239.3.1.47:8164$北京联通-组播7
陕西卫视,http://221.220.131.71:8012/rtp/239.3.1.41:8140$北京联通-组播7
青海卫视,http://221.220.131.71:8012/rtp/239.3.1.44:8184$北京联通-组播7
内蒙古卫视,http://221.220.131.71:8012/rtp/239.3.1.43:8176$北京联通-组播7
三沙卫视,http://221.220.131.71:8012/rtp/239.3.1.155:4120$北京联通-组播7
厦门卫视,http://221.220.131.71:8012/rtp/239.3.1.143:4120$北京联通-组播7
兵团卫视,http://221.220.131.71:8012/rtp/239.3.1.144:4120$北京联通-组播7
华数爱上4K,http://221.220.131.71:8012/rtp/239.3.1.236:2000$北京联通-组播7
北京IPTV4K超清,http://221.220.131.71:8012/rtp/239.3.1.249:8001$北京联通-组播7
北京IPTV淘电影,http://221.220.131.71:8012/rtp/239.3.1.250:8001$北京联通-组播7
北京IPTV淘剧场,http://221.220.131.71:8012/rtp/239.3.1.95:8001$北京联通-组播7
北京IPTV淘娱乐,http://221.220.131.71:8012/rtp/239.3.1.100:8001$北京联通-组播7
北京IPTV淘BABY,http://221.220.131.71:8012/rtp/239.3.1.238:8001$北京联通-组播7
北京IPTV萌宠TV,http://221.220.131.71:8012/rtp/239.3.1.102:8001$北京联通-组播7
CCTV-4欧洲,http://221.220.131.71:8012/rtp/239.3.1.213:4220$北京联通-组播7
CCTV-4美洲,http://221.220.131.71:8012/rtp/239.3.1.214:4220$北京联通-组播7
CGTN英语,http://221.220.131.71:8012/rtp/239.3.1.215:4220$北京联通-组播7
CGTN纪录,http://221.220.131.71:8012/rtp/239.3.1.216:4220$北京联通-组播7
CGTN西班牙语,http://221.220.131.71:8012/rtp/239.3.1.217:4220$北京联通-组播7
CGTN法语,http://221.220.131.71:8012/rtp/239.3.1.218:4220$北京联通-组播7
CGTN阿拉伯语,http://221.220.131.71:8012/rtp/239.3.1.219:4220$北京联通-组播7
CGTN俄语,http://221.220.131.71:8012/rtp/239.3.1.220:4220$北京联通-组播7
CETV1,http://221.220.131.71:8012/rtp/239.3.1.57:8152$北京联通-组播7
CETV2,http://221.220.131.71:8012/rtp/239.3.1.54:4120$北京联通-组播7
CETV4,http://221.220.131.71:8012/rtp/239.3.1.56:4120$北京联通-组播7
中国交通,http://221.220.131.71:8012/rtp/239.3.1.188:8001$北京联通-组播7
朝阳融媒,http://221.220.131.71:8012/rtp/239.3.1.163:8001$北京联通-组播7
通州融媒,http://221.220.131.71:8012/rtp/239.3.1.221:8001$北京联通-组播7
房山电视台,http://221.220.131.71:8012/rtp/239.3.1.96:8001$北京联通-组播7
密云电视台,http://221.220.131.71:8012/rtp/239.3.1.154:8001$北京联通-组播7
延庆电视台,http://221.220.131.71:8012/rtp/239.3.1.187:8001$北京联通-组播7
湖南金鹰纪实,http://221.220.131.71:8012/rtp/239.3.1.58:8156$北京联通-组播7
湖南茶频道,http://221.220.131.71:8012/rtp/239.3.1.165:8001$北京联通-组播7
湖南快乐垂钓,http://221.220.131.71:8012/rtp/239.3.1.164:8001$北京联通-组播7
华数星影,http://221.220.131.71:8012/rtp/239.3.1.94:4120$北京联通-组播7
华数动作影院,http://221.220.131.71:8012/rtp/239.3.1.92:4120$北京联通-组播7
华数喜剧影院,http://221.220.131.71:8012/rtp/239.3.1.91:4120$北京联通-组播7
华数家庭影院,http://221.220.131.71:8012/rtp/239.3.1.93:4120$北京联通-组播7
华数精选,http://221.220.131.71:8012/rtp/239.3.1.74:4120$北京联通-组播7
华数经典电影,http://221.220.131.71:8012/rtp/239.3.1.195:9024$北京联通-组播7
华数热播剧场,http://221.220.131.71:8012/rtp/239.3.1.194:9020$北京联通-组播7
华数军旅剧场,http://221.220.131.71:8012/rtp/239.3.1.68:4120$北京联通-组播7
华数城市剧场,http://221.220.131.71:8012/rtp/239.3.1.67:4120$北京联通-组播7
华数武侠剧场,http://221.220.131.71:8012/rtp/239.3.1.90:4120$北京联通-组播7
华数魅力时尚,http://221.220.131.71:8012/rtp/239.3.1.196:9012$北京联通-组播7
古装剧场,http://221.220.131.71:8012/rtp/239.3.1.69:4120$北京联通-组播7
华数少儿动画,http://221.220.131.71:8012/rtp/239.3.1.199:9000$北京联通-组播7
华数动画,http://221.220.131.71:8012/rtp/239.3.1.80:4120$北京联通-组播7
金鹰卡通,http://221.220.131.71:8012/rtp/239.3.1.51:9252$北京联通-组播7
嘉佳卡通,http://221.220.131.71:8012/rtp/239.3.1.147:9268$北京联通-组播7
IPTV地理,http://221.220.131.71:8012/rtp/239.3.1.71:4120$北京联通-组播7
IPTV10解密,http://221.220.131.71:8012/rtp/239.3.1.75:4120$北京联通-组播7
IPTV7军事,http://221.220.131.71:8012/rtp/239.3.1.76:4120$北京联通-组播7
IPTV台球,http://221.220.131.71:8012/rtp/239.3.1.85:4120$北京联通-组播7
IPTV国学,http://221.220.131.71:8012/rtp/239.3.1.77:4120$北京联通-组播7
IPTV墨宝,http://221.220.131.71:8012/rtp/239.3.1.83:4120$北京联通-组播7
IPTV好学生,http://221.220.131.71:8012/rtp/239.3.1.81:4120$北京联通-组播7
山东教育卫视,http://221.220.131.71:8012/rtp/239.3.1.52:4120$北京联通-组播7
IPTV11戏曲,http://221.220.131.71:8012/rtp/239.3.1.78:4120$北京联通-组播7
IPTV收视指南,http://221.220.131.71:8012/rtp/239.3.1.193:8012$北京联通-组播7
IPTV14早教,http://221.220.131.71:8012/rtp/239.3.1.79:4120$北京联通-组播7
IPTV武术,http://221.220.131.71:8012/rtp/239.3.1.87:4120$北京联通-组播7
IPTV爱生活,http://221.220.131.71:8012/rtp/239.3.1.86:4120$北京联通-组播7
IPTV美人,http://221.220.131.71:8012/rtp/239.3.1.73:4120$北京联通-组播7
IPTV美妆,http://221.220.131.71:8012/rtp/239.3.1.72:4120$北京联通-组播7
IPTV足球,http://221.220.131.71:8012/rtp/239.3.1.89:4120$北京联通-组播7
IPTV鉴赏,http://221.220.131.71:8012/rtp/239.3.1.82:4120$北京联通-组播7
IPTV15音乐现场,http://221.220.131.71:8012/rtp/239.3.1.70:4120$北京联通-组播7
光影,http://221.220.131.71:8012/rtp/239.3.1.84:4120$北京联通-组播7
睛彩竞技,http://221.220.131.71:8012/rtp/239.3.1.125:8001$北京联通-组播7
睛彩篮球,http://221.220.131.71:8012/rtp/239.3.1.126:8001$北京联通-组播7
睛彩羽毛球,http://221.220.131.71:8012/rtp/239.3.1.127:8001$北京联通-组播7
睛彩广场舞,http://221.220.131.71:8012/rtp/239.3.1.128:8001$北京联通-组播7

四川频道,#genre#
四川卫视,http://171.213.208.23:4022/udp/239.93.0.169:5140$四川电信-组播1
康巴卫视,http://171.213.208.23:4022/udp/239.93.0.41:5140$四川电信-组播1
四川影视文艺,http://171.213.208.23:4022/udp/239.93.0.166:5140$四川电信-组播1
四川经济频道,http://171.213.208.23:4022/udp/239.93.1.101:5140$四川电信-组播1
四川新闻频道,http://171.213.208.23:4022/udp/239.93.0.47:5140$四川电信-组播1
四川乡村频道,http://171.213.208.23:4022/udp/239.93.0.52:5140$四川电信-组播1
四川文化旅游,http://171.213.208.23:4022/udp/239.93.1.102:5140$四川电信-组播1
四川科教频道,http://171.213.208.23:4022/udp/239.93.42.44:5140$四川电信-组播1
四川峨眉电影,http://171.213.208.23:4022/udp/239.93.0.252:5140$四川电信-组播1
四川妇女儿童,http://171.213.208.23:4022/udp/239.93.0.219:5140$四川电信-组播1
凤凰中文,http://171.213.208.23:4022/udp/239.93.0.162:2192$四川电信-组播1
凤凰资讯,http://171.213.208.23:4022/udp/239.93.0.118:2191$四川电信-组播1
成都综合频道,http://171.213.208.23:4022/udp/239.93.0.16:5140$四川电信-组播1
成都经济频道,http://171.213.208.23:4022/udp/239.93.0.17:1239$四川电信-组播1
成都生活频道,http://171.213.208.23:4022/udp/239.93.0.18:1238$四川电信-组播1
成都影视频道,http://171.213.208.23:4022/udp/239.93.0.19:1250$四川电信-组播1
成都公共频道,http://171.213.208.23:4022/udp/239.93.1.231:5140$四川电信-组播1
成都少儿频道,http://171.213.208.23:4022/udp/239.93.0.21:1251$四川电信-组播1
蓉城先锋,http://171.213.208.23:4022/udp/239.93.0.91:2101$四川电信-组播1
CCTV-1综合,http://171.213.208.23:4022/udp/239.93.0.184:5140$四川电信-组播1
CCTV-2财经,http://171.213.208.23:4022/udp/239.93.1.23:6000$四川电信-组播1
CCTV-3综艺,http://171.213.208.23:4022/udp/239.93.1.11:2223$四川电信-组播1
CCTV-4中文国际,http://171.213.208.23:4022/udp/239.93.1.105:5140$四川电信-组播1
CCTV-5体育,http://171.213.208.23:4022/udp/239.93.42.37:5140$四川电信-组播1
CCTV-6电影,http://171.213.208.23:4022/udp/239.93.1.13:2226$四川电信-组播1
CCTV-7国防军事,http://171.213.208.23:4022/udp/239.93.1.67:5140$四川电信-组播1
CCTV-8电视剧,http://171.213.208.23:4022/udp/239.93.42.39:5140$四川电信-组播1
CCTV-9纪录,http://171.213.208.23:4022/udp/239.93.1.24:5140$四川电信-组播1
CCTV-10科教,http://171.213.208.23:4022/udp/239.93.1.28:5140$四川电信-组播1
CCTV-11戏曲,http://171.213.208.23:4022/udp/239.93.0.102:5140$四川电信-组播1
CCTV-12社会与法,http://171.213.208.23:4022/udp/239.93.1.30:8124$四川电信-组播1
CCTV-13新闻,http://171.213.208.23:4022/udp/239.93.0.66:5140$四川电信-组播1
CCTV-14少儿,http://171.213.208.23:4022/udp/239.93.1.29:6000$四川电信-组播1
CCTV-15音乐,http://171.213.208.23:4022/udp/239.93.0.103:5140$四川电信-组播1
CCTV-17农业农村,http://171.213.208.23:4022/udp/239.93.0.92:5140$四川电信-组播1
CCTV-5+体育赛事,http://171.213.208.23:4022/udp/239.93.1.36:8004$四川电信-组播1
CCTV-高尔夫网球,http://171.213.208.23:4022/udp/239.93.1.54:5140$四川电信-组播1
CCTV-怀旧剧场,http://171.213.208.23:4022/udp/239.93.1.198:5140$四川电信-组播1
CCTV-第一剧场,http://171.213.208.23:4022/udp/239.93.1.197:5140$四川电信-组播1
CCTV-风云剧场,http://171.213.208.23:4022/udp/239.93.1.156:5140$四川电信-组播1
绚影4K,http://171.213.208.23:4022/udp/239.93.42.33:5140$四川电信-组播1
爱上4K,http://171.213.208.23:4022/udp/239.93.0.97:5140$四川电信-组播1
4K乐享超清,http://171.213.208.23:4022/udp/239.93.0.43:5140$四川电信-组播1
中录动漫4K,http://171.213.208.23:4022/udp/239.93.1.188:5140$四川电信-组播1
百视通华语影院,http://171.213.208.23:4022/udp/239.93.0.138:5140$四川电信-组播1
百视通星光院线,http://171.213.208.23:4022/udp/239.93.0.139:5140$四川电信-组播1
百视通全球大片,http://171.213.208.23:4022/udp/239.93.0.105:5140$四川电信-组播1
百视通热门剧场,http://171.213.208.23:4022/udp/239.93.0.140:5140$四川电信-组播1
百视通谍战剧场,http://171.213.208.23:4022/udp/239.93.0.95:5140$四川电信-组播1
百视通青春动漫,http://171.213.208.23:4022/udp/239.93.0.146:5140$四川电信-组播1
百视通宝宝动画,http://171.213.208.23:4022/udp/239.93.0.147:5140$四川电信-组播1
百视通热门综艺,http://171.213.208.23:4022/udp/239.93.0.151:5140$四川电信-组播1
百视通戏曲精选,http://171.213.208.23:4022/udp/239.93.0.144:5140$四川电信-组播1
百视通电竞天堂,http://171.213.208.23:4022/udp/239.93.1.135:5140$四川电信-组播1
iHOT爱浪漫,http://171.213.208.23:4022/udp/239.93.42.21:5140$四川电信-组播1
iHOT爱喜剧,http://171.213.208.23:4022/udp/239.93.42.9:5140$四川电信-组播1
iHOT爱奇谈,http://171.213.208.23:4022/udp/239.93.42.22:5140$四川电信-组播1
iHOT爱科幻,http://171.213.208.23:4022/udp/239.93.42.10:5140$四川电信-组播1
iHOT爱院线,http://171.213.208.23:4022/udp/239.93.42.11:5140$四川电信-组播1
iHOT爱谍战,http://171.213.208.23:4022/udp/239.93.42.14:5140$四川电信-组播1
iHOT爱历史,http://171.213.208.23:4022/udp/239.93.42.13:5140$四川电信-组播1
iHOT爱悬疑,http://171.213.208.23:4022/udp/239.93.42.12:5140$四川电信-组播1
iHOT爱都市,http://171.213.208.23:4022/udp/239.93.42.15:5140$四川电信-组播1
iHOT爱旅行,http://171.213.208.23:4022/udp/239.93.42.16:5140$四川电信-组播1
iHOT爱体育,http://171.213.208.23:4022/udp/239.93.42.19:5140$四川电信-组播1
iHOT爱赛车,http://171.213.208.23:4022/udp/239.93.42.20:5140$四川电信-组播1
iHOT爱动漫,http://171.213.208.23:4022/udp/239.93.42.23:5140$四川电信-组播1
iHOT爱幼教,http://171.213.208.23:4022/udp/239.93.42.17:5140$四川电信-组播1
iHOT爱玩具,http://171.213.208.23:4022/udp/239.93.42.18:5140$四川电信-组播1
湖南卫视,http://171.213.208.23:4022/udp/239.93.0.88:5140$四川电信-组播1
江苏卫视,http://171.213.208.23:4022/udp/239.93.0.89:5140$四川电信-组播1
浙江卫视,http://171.213.208.23:4022/udp/239.93.0.124:5140$四川电信-组播1
东方卫视,http://171.213.208.23:4022/udp/239.93.0.123:5140$四川电信-组播1
北京卫视,http://171.213.208.23:4022/udp/239.93.0.180:5140$四川电信-组播1
深圳卫视,http://171.213.208.23:4022/udp/239.93.0.182:5140$四川电信-组播1
广东卫视,http://171.213.208.23:4022/udp/239.93.0.181:5140$四川电信-组播1
天津卫视,http://171.213.208.23:4022/udp/239.93.0.167:5140$四川电信-组播1
山东卫视,http://171.213.208.23:4022/udp/239.93.0.168:5140$四川电信-组播1
江西卫视,http://171.213.208.23:4022/udp/239.93.0.134:5140$四川电信-组播1
东南卫视,http://171.213.208.23:4022/udp/239.93.0.42:5140$四川电信-组播1
黑龙江卫视,http://171.213.208.23:4022/udp/239.93.0.183:5140$四川电信-组播1
重庆卫视,http://171.213.208.23:4022/udp/239.93.1.107:5140$四川电信-组播1
贵州卫视,http://171.213.208.23:4022/udp/239.93.0.131:5140$四川电信-组播1
湖北卫视,http://171.213.208.23:4022/udp/239.93.0.250:5140$四川电信-组播1
安徽卫视,http://171.213.208.23:4022/udp/239.93.1.106:5140$四川电信-组播1
河北卫视,http://171.213.208.23:4022/udp/239.93.0.132:5140$四川电信-组播1
辽宁卫视,http://171.213.208.23:4022/udp/239.93.1.108:5140$四川电信-组播1
云南卫视,http://171.213.208.23:4022/udp/239.93.1.174:5140$四川电信-组播1
河南卫视,http://171.213.208.23:4022/udp/239.93.42.45:5140$四川电信-组播1
广西卫视,http://171.213.208.23:4022/udp/239.93.42.46:5140$四川电信-组播1
云南卫视,http://171.213.208.23:4022/udp/239.93.0.174:5140$四川电信-组播1
吉林卫视,http://171.213.208.23:4022/udp/239.93.0.248:5140$四川电信-组播1
甘肃卫视,http://171.213.208.23:4022/udp/239.93.0.81:5140$四川电信-组播1
陕西卫视,http://171.213.208.23:4022/udp/239.93.0.143:5140$四川电信-组播1
红色经典,http://171.213.208.23:4022/udp/239.93.1.176:5140$四川电信-组播1
上海都市剧场,http://171.213.208.23:4022/udp/239.93.42.30:5140$四川电信-组播1
上海纪实人文,http://171.213.208.23:4022/udp/239.93.1.137:5140$四川电信-组播1
上海生活时尚,http://171.213.208.23:4022/udp/239.93.42.29:5140$四川电信-组播1
上海东方财经,http://171.213.208.23:4022/udp/239.93.1.165:5140$四川电信-组播1
湖南快乐垂钓,http://171.213.208.23:4022/udp/239.93.1.151:5140$四川电信-组播1
湖南茶频道,http://171.213.208.23:4022/udp/239.93.0.114:5140$四川电信-组播1
CGTN英语,http://171.213.208.23:4022/udp/239.93.0.104:5140$四川电信-组播1
CGTN西班牙语,http://171.213.208.23:4022/udp/239.93.42.49:5140$四川电信-组播1
CGTN法语,http://171.213.208.23:4022/udp/239.93.42.50:5140$四川电信-组播1
CETV-1,http://171.213.208.23:4022/udp/239.93.1.111:5140$四川电信-组播1
求索频道,http://171.213.208.23:4022/udp/239.93.42.24:5140$四川电信-组播1
i成都,http://171.213.208.23:4022/udp/239.93.1.104:1234$四川电信-组播1
亲子趣学4K,http://171.213.208.23:4022/udp/239.93.1.191:5140$四川电信-组播1
少儿天地,http://171.213.208.23:4022/udp/239.93.42.34:5140$四川电信-组播1
爱宠宠物,http://171.213.208.23:4022/udp/239.93.42.32:5140$四川电信-组播1
来钓鱼吧,http://171.213.208.23:4022/udp/239.93.42.8:5140$四川电信-组播1
麻辣体育,http://171.213.208.23:4022/udp/239.93.42.2:5140$四川电信-组播1
熊猫体娱,http://171.213.208.23:4022/udp/239.93.0.94:5140$四川电信-组播1
熊猫少儿,http://171.213.208.23:4022/udp/239.93.1.189:5140$四川电信-组播1
熊猫影院,http://171.213.208.23:4022/udp/239.93.0.214:5140$四川电信-组播1
熊猫卡通,http://171.213.208.23:4022/udp/239.93.1.172:5140$四川电信-组播1
熊猫频道,http://171.213.208.23:4022/udp/239.93.0.211:9148$四川电信-组播1
熊猫24小时,http://171.213.208.23:4022/udp/239.93.1.178:5140$四川电信-组播1
收视导视,http://171.213.208.23:4022/udp/239.93.1.39:5140$四川电信-组播1
熊猫爱生活,http://171.213.208.23:4022/udp/239.93.1.190:5140$四川电信-组播1
大爱四川,http://171.213.208.23:4022/udp/239.93.1.110:5140$四川电信-组播1
